episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,perf/cpu_util_percent,perf/ram_util_percent,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
40.0,-38090.0,-23196.309523809523,3877.464285714286,0,7500,False,367500,84,44,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-32-28,1591993948,11.472623348236084,524.3625342845917,30139,nid03824,10.236.16.120,524.3625342845917,367500,44,367500,367500,7353,0,1.88125,3.0,244.596,22.221,nan,nan,727.601,735,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-22634.886363636364,3883.034090909091,4,7000,False,374500,88,45,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-32-38,1591993958,10.20034646987915,534.5628807544708,30139,nid03824,10.236.16.120,534.5628807544708,374500,45,374500,374500,7492,0,1.8266666666666667,3.0,248.50900000000001,20.087,nan,nan,606.5070000000001,749,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-22527.078651685395,3884.3483146067415,1,6500,False,381000,89,46,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-32-49,1591993969,10.184812307357788,544.7476930618286,30139,nid03824,10.236.16.120,544.7476930618286,381000,46,381000,381000,7626,0,1.8357142857142856,3.0,259.795,20.079,nan,nan,752.115,762,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
7540.0,-38090.0,-21196.42105263158,3891.6526315789474,6,8000,False,389000,95,47,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-33-01,1591993981,12.186811685562134,556.9345047473907,30139,nid03824,10.236.16.120,556.9345047473907,389000,47,389000,389000,7782,0,1.7222222222222223,3.0,259.701,20.878,nan,nan,750.471,778,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12540.0,-38090.0,-20531.9587628866,3893.8865979381444,2,7000,False,396000,97,48,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-33-11,1591993991,10.397176742553711,567.3316814899445,30139,nid03824,10.236.16.120,567.3316814899445,396000,48,396000,396000,7923,0,1.9142857142857144,3.0,269.349,21.729,nan,nan,583.364,792,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12540.0,-38090.0,-20402.244897959183,3867.7551020408164,1,6500,False,402500,98,49,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-33-22,1591994002,10.464720249176025,577.7964017391205,30139,nid03824,10.236.16.120,577.7964017391205,402500,49,402500,402500,8055,0,1.8133333333333335,3.0,263.783,20.116,nan,nan,789.768,805,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12540.0,-38090.0,-20402.244897959183,3867.7551020408164,0,7000,False,409500,98,50,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-33-32,1591994012,10.405780553817749,588.2021822929382,30139,nid03824,10.236.16.120,588.2021822929382,409500,50,409500,409500,8194,0,1.8199999999999998,3.0,260.76300000000003,20.674,nan,nan,596.975,819,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12540.0,-38090.0,-20022.6,3870.4,2,6500,False,416000,100,51,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-33-43,1591994023,10.7404146194458,598.942596912384,30139,nid03824,10.236.16.120,598.942596912384,416000,51,416000,416000,8329,0,1.8133333333333335,3.0,265.601,21.762,nan,nan,807.429,832,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12540.0,-38090.0,-20022.6,3870.4,0,7000,False,423000,100,52,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-33-54,1591994034,10.74678897857666,609.6893858909607,30139,nid03824,10.236.16.120,609.6893858909607,423000,52,423000,423000,8464,0,1.6749999999999998,3.0,260.682,20.078,nan,nan,626.056,846,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12880.0,-38090.0,-19055.5,3870.4,3,7000,False,430000,103,53,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-34-06,1591994046,12.030654907226562,621.7200407981873,30139,nid03824,10.236.16.120,621.7200407981873,430000,53,430000,430000,8609,0,1.711764705882353,3.0,247.93800000000002,21.172,nan,nan,768.98,860,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12880.0,-38090.0,-18347.1,3870.4,2,6500,False,436500,105,54,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-34-18,1591994058,11.328859806060791,633.048900604248,30139,nid03824,10.236.16.120,633.048900604248,436500,54,436500,436500,8738,0,1.7625,3.0,251.892,21.034,nan,nan,843.49,873,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12880.0,-38090.0,-18347.1,3870.4,0,6500,False,443000,105,55,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-34-29,1591994069,10.761131525039673,643.8100321292877,30139,nid03824,10.236.16.120,643.8100321292877,443000,55,443000,443000,8864,0,1.6933333333333331,3.0,260.731,21.403,nan,nan,808.188,886,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12880.0,-38090.0,-17685.7,3870.4,2,6500,False,449500,107,56,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-34-39,1591994079,10.575290203094482,654.3853223323822,30139,nid03824,10.236.16.120,654.3853223323822,449500,56,449500,449500,8991,0,1.7466666666666666,3.0,244.68800000000002,23.997,nan,nan,788.9590000000001,899,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13040.0,-38090.0,-16559.8,3870.4,3,6500,False,456000,110,57,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-34-50,1591994090,10.69464373588562,665.0799660682678,30139,nid03824,10.236.16.120,665.0799660682678,456000,57,456000,456000,9122,0,1.6875,3.0,250.51500000000001,22.428,nan,nan,813.667,912,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13040.0,-38090.0,-15443.9,3870.4,3,6500,False,462500,113,58,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-35-02,1591994102,11.388611078262329,676.4685771465302,30139,nid03824,10.236.16.120,676.4685771465302,462500,58,462500,462500,9258,0,1.8125,3.0,262.829,20.646,nan,nan,836.039,925,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13040.0,-38090.0,-14969.8,3870.4,1,7000,False,469500,114,59,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-35-14,1591994114,12.053074359893799,688.521651506424,30139,nid03824,10.236.16.120,688.521651506424,469500,59,469500,469500,9398,0,1.8235294117647058,3.0,269.704,22.801000000000002,nan,nan,896.629,939,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
