episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,perf/cpu_util_percent,perf/ram_util_percent,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
13760.0,-36750.0,5931.290322580645,4000.0,1,2000,False,127500,31,61,1cea942ee6e04492b797d596ced16778,2020-06-12_22-00-33,1591999233,12.12560248374939,767.0509357452393,60524,nid03830,10.236.16.110,767.0509357452393,127500,61,127500,127500,2550,0,0.6823529411764706,2.7,296.872,24.643,nan,nan,3765.694,255,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,5931.290322580645,4000.0,0,1500,False,129000,31,62,1cea942ee6e04492b797d596ced16778,2020-06-12_22-00-46,1591999246,12.87825870513916,779.9291944503784,60524,nid03830,10.236.16.110,779.9291944503784,129000,62,129000,129000,2584,0,0.6444444444444444,2.7,293.36400000000003,24.254,nan,nan,3786.681,258,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,5931.290322580645,4000.0,0,1500,False,130500,31,63,1cea942ee6e04492b797d596ced16778,2020-06-12_22-00-58,1591999258,12.478919506072998,792.4081139564514,60524,nid03830,10.236.16.110,792.4081139564514,130500,63,130500,130500,2616,0,0.6222222222222222,2.7,295.319,24.257,nan,nan,3804.8940000000002,261,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,5931.290322580645,4000.0,0,1500,False,132000,31,64,1cea942ee6e04492b797d596ced16778,2020-06-12_22-01-11,1591999271,12.564217329025269,804.9723312854767,60524,nid03830,10.236.16.110,804.9723312854767,132000,64,132000,132000,2648,0,0.6388888888888888,2.7,303.087,23.002,nan,nan,3791.886,264,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6158.4375,4000.0,1,2000,False,134000,32,65,1cea942ee6e04492b797d596ced16778,2020-06-12_22-01-23,1591999283,12.52808690071106,817.5004181861877,60524,nid03830,10.236.16.110,817.5004181861877,134000,65,134000,134000,2680,0,0.6944444444444444,2.7,236.42600000000002,22.844,nan,nan,3868.496,268,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6158.4375,4000.0,0,1500,False,135500,32,66,1cea942ee6e04492b797d596ced16778,2020-06-12_22-01-35,1591999295,11.882458209991455,829.3828763961792,60524,nid03830,10.236.16.110,829.3828763961792,135500,66,135500,135500,2710,0,0.6352941176470588,2.7,312.812,22.364,nan,nan,3908.3160000000003,271,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6158.4375,4000.0,0,1500,False,137000,32,67,1cea942ee6e04492b797d596ced16778,2020-06-12_22-01-47,1591999307,12.057331562042236,841.4402079582214,60524,nid03830,10.236.16.110,841.4402079582214,137000,67,137000,137000,2740,0,0.6352941176470588,2.7,311.382,22.394000000000002,nan,nan,3969.306,274,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6158.4375,4000.0,0,1500,False,138500,32,68,1cea942ee6e04492b797d596ced16778,2020-06-12_22-02-00,1591999320,12.082453727722168,853.5226616859436,60524,nid03830,10.236.16.110,853.5226616859436,138500,68,138500,138500,2770,0,0.6294117647058823,2.7,325.406,22.558,nan,nan,3961.0260000000003,277,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6158.4375,4000.0,0,1500,False,140000,32,69,1cea942ee6e04492b797d596ced16778,2020-06-12_22-02-12,1591999332,12.23755407333374,865.7602157592773,60524,nid03830,10.236.16.110,865.7602157592773,140000,69,140000,140000,2800,0,0.6411764705882353,2.7,324.418,22.746000000000002,nan,nan,4038.681,280,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6574.411764705882,4000.0,2,1500,False,141500,34,70,1cea942ee6e04492b797d596ced16778,2020-06-12_22-02-24,1591999344,12.282461643218994,878.0426774024963,60524,nid03830,10.236.16.110,878.0426774024963,141500,70,141500,141500,2830,0,0.6111111111111112,2.7555555555555555,328.468,23.016000000000002,nan,nan,4081.251,283,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6551.142857142857,4000.0,1,1500,False,143000,35,71,1cea942ee6e04492b797d596ced16778,2020-06-12_22-02-37,1591999357,12.136650800704956,890.1793282032013,60524,nid03830,10.236.16.110,890.1793282032013,143000,71,143000,143000,2860,0,0.6352941176470588,2.8,303.117,22.988,nan,nan,4091.591,286,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6551.142857142857,4000.0,0,1500,False,144500,35,72,1cea942ee6e04492b797d596ced16778,2020-06-12_22-02-49,1591999369,12.35188913345337,902.5312173366547,60524,nid03830,10.236.16.110,902.5312173366547,144500,72,144500,144500,2890,0,0.6111111111111112,2.8,328.493,23.739,nan,nan,4113.518,289,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6551.142857142857,4000.0,0,1500,False,146000,35,73,1cea942ee6e04492b797d596ced16778,2020-06-12_22-03-01,1591999381,12.41381311416626,914.9450304508209,60524,nid03830,10.236.16.110,914.9450304508209,146000,73,146000,146000,2920,0,0.6166666666666667,2.8,327.26,23.047,nan,nan,4125.025,292,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6551.142857142857,4000.0,0,1500,False,147500,35,74,1cea942ee6e04492b797d596ced16778,2020-06-12_22-03-14,1591999394,12.497129440307617,927.4421598911285,60524,nid03830,10.236.16.110,927.4421598911285,147500,74,147500,147500,2950,0,0.6470588235294118,2.8,325.63800000000003,23.125,nan,nan,4152.442,295,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6551.142857142857,4000.0,0,1500,False,149000,35,75,1cea942ee6e04492b797d596ced16778,2020-06-12_22-03-27,1591999407,12.502556324005127,939.9447162151337,60524,nid03830,10.236.16.110,939.9447162151337,149000,75,149000,149000,2980,0,0.6166666666666667,2.8,328.252,22.309,nan,nan,4171.659,298,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6551.142857142857,4000.0,0,1500,False,150500,35,76,1cea942ee6e04492b797d596ced16778,2020-06-12_22-03-39,1591999419,12.687530279159546,952.6322464942932,60524,nid03830,10.236.16.110,952.6322464942932,150500,76,150500,150500,3011,0,0.6000000000000001,2.8,301.625,22.646,nan,nan,4202.524,301,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6688.611111111111,4000.0,1,1500,False,152000,36,77,1cea942ee6e04492b797d596ced16778,2020-06-12_22-03-52,1591999432,12.835615634918213,965.4678621292114,60524,nid03830,10.236.16.110,965.4678621292114,152000,77,152000,152000,3041,0,0.6277777777777778,2.8,334.06600000000003,23.155,nan,nan,4242.911,304,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6688.611111111111,4000.0,0,1500,False,153500,36,78,1cea942ee6e04492b797d596ced16778,2020-06-12_22-04-05,1591999445,12.773265838623047,978.2411279678345,60524,nid03830,10.236.16.110,978.2411279678345,153500,78,153500,153500,3071,0,0.6333333333333333,2.8,332.47700000000003,23.94,nan,nan,4257.85,307,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6688.611111111111,4000.0,0,1500,False,155000,36,79,1cea942ee6e04492b797d596ced16778,2020-06-12_22-04-18,1591999458,12.94777512550354,991.188903093338,60524,nid03830,10.236.16.110,991.188903093338,155000,79,155000,155000,3101,0,0.6157894736842104,2.8,340.06600000000003,24.398,nan,nan,4306.863,310,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
13760.0,-36750.0,6770.0,4000.0,1,1500,False,156500,37,80,1cea942ee6e04492b797d596ced16778,2020-06-12_22-04-31,1591999471,12.927057027816772,1004.1159601211548,60524,nid03830,10.236.16.110,1004.1159601211548,156500,80,156500,156500,3131,0,0.6388888888888888,2.8,332.238,24.044,nan,nan,4306.317,313,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7146.923076923077,4000.0,2,1500,False,158000,39,81,1cea942ee6e04492b797d596ced16778,2020-06-12_22-04-44,1591999484,13.157976388931274,1017.2739365100861,60524,nid03830,10.236.16.110,1017.2739365100861,158000,81,158000,158000,3161,0,0.6105263157894737,2.8,348.273,24.157,nan,nan,4378.188,316,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7146.923076923077,4000.0,0,1500,False,159500,39,82,1cea942ee6e04492b797d596ced16778,2020-06-12_22-04-58,1591999498,13.55640172958374,1030.8303382396698,60524,nid03830,10.236.16.110,1030.8303382396698,159500,82,159500,159500,3191,0,0.6210526315789474,2.8,353.954,23.862000000000002,nan,nan,4429.043,319,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7146.923076923077,4000.0,0,1500,False,161000,39,83,1cea942ee6e04492b797d596ced16778,2020-06-12_22-05-11,1591999511,13.16891622543335,1043.9992544651031,60524,nid03830,10.236.16.110,1043.9992544651031,161000,83,161000,161000,3221,0,0.6210526315789474,2.8,339.633,23.538,nan,nan,4452.856,322,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7146.923076923077,4000.0,0,1500,False,162500,39,84,1cea942ee6e04492b797d596ced16778,2020-06-12_22-05-25,1591999525,13.500388622283936,1057.499643087387,60524,nid03830,10.236.16.110,1057.499643087387,162500,84,162500,162500,3251,0,0.6315789473684211,2.8,350.746,23.544,nan,nan,4478.761,325,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7146.923076923077,4000.0,0,1000,False,163500,39,85,1cea942ee6e04492b797d596ced16778,2020-06-12_22-05-37,1591999537,12.321768283843994,1069.821411371231,60524,nid03830,10.236.16.110,1069.821411371231,163500,85,163500,163500,3279,0,0.6000000000000001,2.8,351.374,23.434,nan,nan,4356.264,327,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7146.923076923077,4000.0,0,1500,False,165000,39,86,1cea942ee6e04492b797d596ced16778,2020-06-12_22-05-50,1591999550,12.449578762054443,1082.2709901332855,60524,nid03830,10.236.16.110,1082.2709901332855,165000,86,165000,165000,3307,0,0.6705882352941177,2.8,355.628,23.084,nan,nan,4414.01,330,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7146.923076923077,4000.0,0,1500,False,166500,39,87,1cea942ee6e04492b797d596ced16778,2020-06-12_22-06-03,1591999563,13.64670443534851,1095.917694568634,60524,nid03830,10.236.16.110,1095.917694568634,166500,87,166500,166500,3335,0,0.5900000000000001,2.8,252.00300000000001,23.639,nan,nan,4472.569,333,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7310.75,4000.0,1,1500,False,168000,40,88,1cea942ee6e04492b797d596ced16778,2020-06-12_22-06-16,1591999576,12.358295440673828,1108.2759900093079,60524,nid03830,10.236.16.110,1108.2759900093079,168000,88,168000,168000,3361,0,0.6294117647058824,2.8,375.337,23.421,nan,nan,4545.091,336,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7310.75,4000.0,0,1000,False,169000,40,89,1cea942ee6e04492b797d596ced16778,2020-06-12_22-06-29,1591999589,13.442781686782837,1121.7187716960907,60524,nid03830,10.236.16.110,1121.7187716960907,169000,89,169000,169000,3389,0,0.5631578947368422,2.8,375.43600000000004,23.616,nan,nan,4441.826,338,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7310.75,4000.0,0,1500,False,170500,40,90,1cea942ee6e04492b797d596ced16778,2020-06-12_22-06-42,1591999602,12.64156174659729,1134.360333442688,60524,nid03830,10.236.16.110,1134.360333442688,170500,90,170500,170500,3417,0,0.6388888888888888,2.8,365.228,23.45,nan,nan,4648.704,341,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7483.658536585366,4000.0,1,1500,False,172000,41,91,1cea942ee6e04492b797d596ced16778,2020-06-12_22-06-55,1591999615,12.768386125564575,1147.1287195682526,60524,nid03830,10.236.16.110,1147.1287195682526,172000,91,172000,172000,3445,0,0.6368421052631579,2.8,361.801,23.164,nan,nan,4555.506,344,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7368.604651162791,4000.0,2,1500,False,173500,43,92,1cea942ee6e04492b797d596ced16778,2020-06-12_22-07-08,1591999628,12.456320524215698,1159.5850400924683,60524,nid03830,10.236.16.110,1159.5850400924683,173500,92,173500,173500,3471,0,0.6352941176470588,2.8,371.544,23.948,nan,nan,4600.769,347,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7368.604651162791,4000.0,0,1000,False,174500,43,93,1cea942ee6e04492b797d596ced16778,2020-06-12_22-07-21,1591999641,13.206254482269287,1172.7912945747375,60524,nid03830,10.236.16.110,1172.7912945747375,174500,93,174500,174500,3499,0,0.5684210526315789,2.8,384.355,23.417,nan,nan,4336.154,349,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7368.604651162791,4000.0,0,1500,False,176000,43,94,1cea942ee6e04492b797d596ced16778,2020-06-12_22-07-35,1591999655,13.772505283355713,1186.5637998580933,60524,nid03830,10.236.16.110,1186.5637998580933,176000,94,176000,176000,3527,0,0.6250000000000001,2.8,290.873,23.136,nan,nan,4628.292,352,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7368.604651162791,4000.0,0,1500,False,177500,43,95,1cea942ee6e04492b797d596ced16778,2020-06-12_22-07-49,1591999669,14.30915379524231,1200.8729536533356,60524,nid03830,10.236.16.110,1200.8729536533356,177500,95,177500,177500,3555,0,0.605,2.8,360.676,22.613,nan,nan,4735.646,355,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7368.604651162791,4000.0,0,1500,False,179000,43,96,1cea942ee6e04492b797d596ced16778,2020-06-12_22-08-02,1591999682,12.776984453201294,1213.6499381065369,60524,nid03830,10.236.16.110,1213.6499381065369,179000,96,179000,179000,3581,0,0.6222222222222222,2.8,389.559,22.344,nan,nan,4883.246,358,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7368.604651162791,4000.0,0,1000,False,180000,43,97,1cea942ee6e04492b797d596ced16778,2020-06-12_22-08-15,1591999695,13.122884273529053,1226.772822380066,60524,nid03830,10.236.16.110,1226.772822380066,180000,97,180000,180000,3609,0,0.5894736842105263,2.8,373.848,23.259,nan,nan,4639.508,360,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7368.604651162791,4000.0,0,1500,False,181500,43,98,1cea942ee6e04492b797d596ced16778,2020-06-12_22-08-28,1591999708,13.038614511489868,1239.8114368915558,60524,nid03830,10.236.16.110,1239.8114368915558,181500,98,181500,181500,3637,0,0.6684210526315789,2.8,370.469,23.275000000000002,nan,nan,4728.942,363,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7368.604651162791,4000.0,0,1500,False,183000,43,99,1cea942ee6e04492b797d596ced16778,2020-06-12_22-08-42,1591999722,13.814298629760742,1253.6257355213165,60524,nid03830,10.236.16.110,1253.6257355213165,183000,99,183000,183000,3665,0,0.636842105263158,2.8,416.041,23.127,nan,nan,4630.524,366,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7520.681818181818,4000.0,1,1500,False,184500,44,100,1cea942ee6e04492b797d596ced16778,2020-06-12_22-08-55,1591999735,13.402650833129883,1267.0283863544464,60524,nid03830,10.236.16.110,1267.0283863544464,184500,100,184500,184500,3691,0,0.6105263157894736,2.8,408.901,22.605,nan,nan,4777.478,369,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7520.681818181818,4000.0,0,1000,False,185500,44,101,1cea942ee6e04492b797d596ced16778,2020-06-12_22-09-10,1591999750,13.92843508720398,1280.9568214416504,60524,nid03830,10.236.16.110,1280.9568214416504,185500,101,185500,185500,3719,0,0.55,2.8,401.685,23.117,nan,nan,4616.524,371,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7520.681818181818,4000.0,0,1500,False,187000,44,102,1cea942ee6e04492b797d596ced16778,2020-06-12_22-09-24,1591999764,14.057360649108887,1295.0141820907593,60524,nid03830,10.236.16.110,1295.0141820907593,187000,102,187000,187000,3747,0,0.615,2.8,424.342,22.821,nan,nan,4891.267,374,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14420.0,-36750.0,7598.0,4000.0,1,1500,False,188500,45,103,1cea942ee6e04492b797d596ced16778,2020-06-12_22-09-39,1591999779,15.180127620697021,1310.1943097114563,60524,nid03830,10.236.16.110,1310.1943097114563,188500,103,188500,188500,3776,0,0.5772727272727273,2.8,403.492,23.714000000000002,nan,nan,4912.768,377,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7615.106382978724,4000.0,2,1500,False,190000,47,104,1cea942ee6e04492b797d596ced16778,2020-06-12_22-09-52,1591999792,13.456576347351074,1323.6508860588074,60524,nid03830,10.236.16.110,1323.6508860588074,190000,104,190000,190000,3804,0,0.6578947368421053,2.8,375.887,23.043,nan,nan,4892.723,380,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7615.106382978724,4000.0,0,1500,False,191500,47,105,1cea942ee6e04492b797d596ced16778,2020-06-12_22-10-06,1591999806,13.2060546875,1336.8569407463074,60524,nid03830,10.236.16.110,1336.8569407463074,191500,105,191500,191500,3830,0,0.6105263157894737,2.8,406.392,23.662,nan,nan,5020.59,383,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7615.106382978724,4000.0,0,1000,False,192500,47,106,1cea942ee6e04492b797d596ced16778,2020-06-12_22-10-19,1591999819,13.377702236175537,1350.234642982483,60524,nid03830,10.236.16.110,1350.234642982483,192500,106,192500,192500,3858,0,0.6105263157894737,2.8,380.353,23.027,nan,nan,4749.607,385,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7615.106382978724,4000.0,0,1500,False,194000,47,107,1cea942ee6e04492b797d596ced16778,2020-06-12_22-10-33,1591999833,13.611072540283203,1363.845715522766,60524,nid03830,10.236.16.110,1363.845715522766,194000,107,194000,194000,3886,0,0.6526315789473685,2.8,401.008,22.688,nan,nan,4760.119,388,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7615.106382978724,4000.0,0,1500,False,195500,47,108,1cea942ee6e04492b797d596ced16778,2020-06-12_22-10-46,1591999846,13.41762399673462,1377.2633395195007,60524,nid03830,10.236.16.110,1377.2633395195007,195500,108,195500,195500,3911,0,0.6263157894736842,2.8,409.192,22.246000000000002,nan,nan,4978.862,391,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7615.106382978724,4000.0,0,1000,False,196500,47,109,1cea942ee6e04492b797d596ced16778,2020-06-12_22-11-00,1591999860,13.287108898162842,1390.5504484176636,60524,nid03830,10.236.16.110,1390.5504484176636,196500,109,196500,196500,3939,0,0.6,2.8,375.16,22.357,nan,nan,4993.287,393,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7615.106382978724,4000.0,0,1500,False,198000,47,110,1cea942ee6e04492b797d596ced16778,2020-06-12_22-11-13,1591999873,13.406317949295044,1403.9567663669586,60524,nid03830,10.236.16.110,1403.9567663669586,198000,110,198000,198000,3967,0,0.6578947368421053,2.8,382.065,22.555,nan,nan,4777.088,396,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7615.106382978724,4000.0,0,1500,False,199500,47,111,1cea942ee6e04492b797d596ced16778,2020-06-12_22-11-27,1591999887,13.6637282371521,1417.6204946041107,60524,nid03830,10.236.16.110,1417.6204946041107,199500,111,199500,199500,3995,0,0.6599999999999999,2.8,373.29,22.793,nan,nan,4778.101,399,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7600.625,4000.0,1,1500,False,201000,48,112,1cea942ee6e04492b797d596ced16778,2020-06-12_22-11-41,1591999901,13.538076162338257,1431.158570766449,60524,nid03830,10.236.16.110,1431.158570766449,201000,112,201000,201000,4021,0,0.631578947368421,2.8,403.825,21.643,nan,nan,4811.183,402,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14460.0,-36750.0,7600.625,4000.0,0,1000,False,202000,48,113,1cea942ee6e04492b797d596ced16778,2020-06-12_22-11-54,1591999914,13.774612665176392,1444.9331834316254,60524,nid03830,10.236.16.110,1444.9331834316254,202000,113,202000,202000,4049,0,0.605,2.8,554.2810000000001,22.582,nan,nan,4651.3550000000005,404,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14520.0,-36750.0,7741.836734693878,4000.0,1,1500,False,203500,49,114,1cea942ee6e04492b797d596ced16778,2020-06-12_22-12-08,1591999928,13.997084140777588,1458.930267572403,60524,nid03830,10.236.16.110,1458.930267572403,203500,114,203500,203500,4077,0,0.6789473684210526,2.8,245.03,22.571,nan,nan,4857.544,407,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,2,1500,False,205000,51,115,1cea942ee6e04492b797d596ced16778,2020-06-12_22-12-22,1591999942,13.703505039215088,1472.633772611618,60524,nid03830,10.236.16.110,1472.633772611618,205000,115,205000,205000,4105,0,0.6599999999999999,2.8,388.214,22.981,nan,nan,4899.906,410,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,0,1500,False,206500,51,116,1cea942ee6e04492b797d596ced16778,2020-06-12_22-12-36,1591999956,13.540450811386108,1486.1742234230042,60524,nid03830,10.236.16.110,1486.1742234230042,206500,116,206500,206500,4131,0,0.631578947368421,2.8,397.62600000000003,23.72,nan,nan,4920.42,413,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,0,1000,False,207500,51,117,1cea942ee6e04492b797d596ced16778,2020-06-12_22-12-50,1591999970,14.021944284439087,1500.1961677074432,60524,nid03830,10.236.16.110,1500.1961677074432,207500,117,207500,207500,4159,0,0.595,2.8,226.656,23.001,nan,nan,4715.01,415,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,0,1500,False,209000,51,118,1cea942ee6e04492b797d596ced16778,2020-06-12_22-13-04,1591999984,14.128515243530273,1514.3246829509735,60524,nid03830,10.236.16.110,1514.3246829509735,209000,118,209000,209000,4187,0,0.665,2.8,422.97200000000004,23.632,nan,nan,4911.79,418,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,0,1500,False,210500,51,119,1cea942ee6e04492b797d596ced16778,2020-06-12_22-13-18,1591999998,14.114402532577515,1528.439085483551,60524,nid03830,10.236.16.110,1528.439085483551,210500,119,210500,210500,4215,0,0.675,2.8,246.616,24.088,nan,nan,4971.564,421,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,0,1500,False,212000,51,120,1cea942ee6e04492b797d596ced16778,2020-06-12_22-13-32,1592000012,13.972009897232056,1542.411095380783,60524,nid03830,10.236.16.110,1542.411095380783,212000,120,212000,212000,4241,0,0.6300000000000001,2.8,413.82300000000004,23.952,nan,nan,5016.1900000000005,424,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,0,1000,False,213000,51,121,1cea942ee6e04492b797d596ced16778,2020-06-12_22-13-47,1592000027,14.354104280471802,1556.7651996612549,60524,nid03830,10.236.16.110,1556.7651996612549,213000,121,213000,213000,4269,0,0.6047619047619047,2.8,420.636,24.03,nan,nan,4848.796,426,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,0,1500,False,214500,51,122,1cea942ee6e04492b797d596ced16778,2020-06-12_22-14-01,1592000041,13.87637996673584,1570.6415796279907,60524,nid03830,10.236.16.110,1570.6415796279907,214500,122,214500,214500,4295,0,0.6631578947368421,2.8,404.533,23.769000000000002,nan,nan,5042.611,429,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,7959.019607843137,4000.0,0,1500,False,216000,51,123,1cea942ee6e04492b797d596ced16778,2020-06-12_22-14-15,1592000055,13.87429165840149,1584.5158712863922,60524,nid03830,10.236.16.110,1584.5158712863922,216000,123,216000,216000,4321,0,0.635,2.8,404.168,24.066,nan,nan,5212.369,432,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,8090.576923076923,4000.0,1,1000,False,217000,52,124,1cea942ee6e04492b797d596ced16778,2020-06-12_22-14-29,1592000069,14.368592262268066,1598.8844635486603,60524,nid03830,10.236.16.110,1598.8844635486603,217000,124,217000,217000,4349,0,0.6238095238095238,2.8,252.89000000000001,24.243000000000002,nan,nan,5222.836,434,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,8090.576923076923,4000.0,0,1500,False,218500,52,125,1cea942ee6e04492b797d596ced16778,2020-06-12_22-14-43,1592000083,13.916611194610596,1612.8010747432709,60524,nid03830,10.236.16.110,1612.8010747432709,218500,125,218500,218500,4375,0,0.6526315789473686,2.8,409.457,23.855,nan,nan,5004.509,437,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
14840.0,-36750.0,8208.11320754717,4000.0,1,1500,False,220000,53,126,1cea942ee6e04492b797d596ced16778,2020-06-12_22-14-57,1592000097,13.874322891235352,1626.6753976345062,60524,nid03830,10.236.16.110,1626.6753976345062,220000,126,220000,220000,4401,0,0.6399999999999999,2.8,398.423,24.471,nan,nan,5192.649,440,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
15100.0,-36750.0,8252.181818181818,4000.0,2,1000,False,221000,55,127,1cea942ee6e04492b797d596ced16778,2020-06-12_22-15-11,1592000111,14.143687009811401,1640.8190846443176,60524,nid03830,10.236.16.110,1640.8190846443176,221000,127,221000,221000,4427,0,0.5799999999999998,2.8,404.98900000000003,24.13,nan,nan,5229.169,442,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
